,BusinessNumber,BusinessShortNumber,BusinessTitle,PersonNumber,LastName,FirstName,IdSubject
0,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,8512
1,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,8513
2,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,8563
3,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,8566
4,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,9694
5,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,9770
6,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,10331
7,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,10420
8,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,10581
9,19910411,91.411,Prestations familiales,1149,Schwaller,Urs,21929
10,19910411,91.411,Prestations familiales,58,Deiss,Joseph,8512
11,19910411,91.411,Prestations familiales,58,Deiss,Joseph,8513
12,19910411,91.411,Prestations familiales,58,Deiss,Joseph,8563
13,19910411,91.411,Prestations familiales,58,Deiss,Joseph,8566
14,19910411,91.411,Prestations familiales,58,Deiss,Joseph,9694
15,19910411,91.411,Prestations familiales,58,Deiss,Joseph,9770
16,19910411,91.411,Prestations familiales,58,Deiss,Joseph,10331
17,19910411,91.411,Prestations familiales,58,Deiss,Joseph,10420
18,19910411,91.411,Prestations familiales,58,Deiss,Joseph,10581
19,19910411,91.411,Prestations familiales,58,Deiss,Joseph,21929
20,19910411,91.411,Prestations familiales,103,Hafner,Ursula,8512
21,19910411,91.411,Prestations familiales,103,Hafner,Ursula,8513
22,19910411,91.411,Prestations familiales,103,Hafner,Ursula,8563
23,19910411,91.411,Prestations familiales,103,Hafner,Ursula,8566
24,19910411,91.411,Prestations familiales,103,Hafner,Ursula,9694
25,19910411,91.411,Prestations familiales,103,Hafner,Ursula,9770
26,19910411,91.411,Prestations familiales,103,Hafner,Ursula,10331
27,19910411,91.411,Prestations familiales,103,Hafner,Ursula,10420
28,19910411,91.411,Prestations familiales,103,Hafner,Ursula,10581
29,19910411,91.411,Prestations familiales,103,Hafner,Ursula,21929
30,19910419,91.419,Ratification de la Charte sociale européenne,435,Meyer-Kaelin,Thérèse,1799
31,19910419,91.419,Ratification de la Charte sociale européenne,435,Meyer-Kaelin,Thérèse,8122
32,19910419,91.419,Ratification de la Charte sociale européenne,172,Rechsteiner,Paul,1799
33,19910419,91.419,Ratification de la Charte sociale européenne,172,Rechsteiner,Paul,8122
34,19920312,92.312,Légalisation de la consommation de drogue et monopole des stupéfiants,161,Onken,Thomas,583
35,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,1092
36,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,1510
37,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,1651
38,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,2015
39,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,2203
40,19930434,93.434,Interruption de grossesse. Révision du Code pénal,70,Eggly,Jacques-Simon,2225
41,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,1092
42,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,1510
43,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,1651
44,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,2015
45,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,2203
46,19930434,93.434,Interruption de grossesse. Révision du Code pénal,374,Marty,Dick,2225
47,19930439,93.439,Transparence des coûts en matière de transport,501,Polla,Barbara,2401
48,19930439,93.439,Transparence des coûts en matière de transport,108,Hegetschweiler,Rolf,2401
49,19930440,93.44,Pots-de-vin. Non reconnaissance des déductions fiscales,276,Brändli,Christoffel,233
50,19940434,94.434,Nom de famille des époux,113,Hollenstein,Pia,1513
51,19940434,94.434,Nom de famille des époux,113,Hollenstein,Pia,2072
52,19940434,94.434,Nom de famille des époux,113,Hollenstein,Pia,2570
53,19940434,94.434,Nom de famille des époux,113,Hollenstein,Pia,2643
54,19940434,94.434,Nom de famille des époux,30,Brunner,Christiane,1513
55,19940434,94.434,Nom de famille des époux,30,Brunner,Christiane,2072
56,19940434,94.434,Nom de famille des époux,30,Brunner,Christiane,2570
57,19940434,94.434,Nom de famille des époux,30,Brunner,Christiane,2643
58,19940434,94.434,Nom de famille des époux,187,Sandoz,Suzette,1513
59,19940434,94.434,Nom de famille des époux,187,Sandoz,Suzette,2072
60,19940434,94.434,Nom de famille des époux,187,Sandoz,Suzette,2570
61,19940434,94.434,Nom de famille des époux,187,Sandoz,Suzette,2643
62,19940434,94.434,Nom de famille des époux,298,Aeppli,Regine,1513
63,19940434,94.434,Nom de famille des époux,298,Aeppli,Regine,2072
64,19940434,94.434,Nom de famille des époux,298,Aeppli,Regine,2570
65,19940434,94.434,Nom de famille des époux,298,Aeppli,Regine,2643
66,19940434,94.434,Nom de famille des époux,338,Lauper,Hubert,1513
67,19940434,94.434,Nom de famille des époux,338,Lauper,Hubert,2072
68,19940434,94.434,Nom de famille des époux,338,Lauper,Hubert,2570
69,19940434,94.434,Nom de famille des époux,338,Lauper,Hubert,2643
70,19940441,94.441,Exploitation sexuelle des enfants. Meilleure protection,72,Epiney,Simon,1353
71,19940441,94.441,Exploitation sexuelle des enfants. Meilleure protection,72,Epiney,Simon,1874
72,19940441,94.441,Exploitation sexuelle des enfants. Meilleure protection,72,Epiney,Simon,2067
73,19950085,95.085,Trafic illicite de stupéfiants. Convention,30,Brunner,Christiane,582
74,19950085,95.085,Trafic illicite de stupéfiants. Convention,30,Brunner,Christiane,7956
75,19950085,95.085,Trafic illicite de stupéfiants. Convention,30,Brunner,Christiane,8839
76,19950085,95.085,Trafic illicite de stupéfiants. Convention,1071,Humbel,Ruth,582
77,19950085,95.085,Trafic illicite de stupéfiants. Convention,1071,Humbel,Ruth,7956
78,19950085,95.085,Trafic illicite de stupéfiants. Convention,1071,Humbel,Ruth,8839
79,19950085,95.085,Trafic illicite de stupéfiants. Convention,370,Forster-Vannini,Erika,582
80,19950085,95.085,Trafic illicite de stupéfiants. Convention,370,Forster-Vannini,Erika,7956
81,19950085,95.085,Trafic illicite de stupéfiants. Convention,370,Forster-Vannini,Erika,8839
82,19950085,95.085,Trafic illicite de stupéfiants. Convention,341,Maury Pasquier,Liliane,582
83,19950085,95.085,Trafic illicite de stupéfiants. Convention,341,Maury Pasquier,Liliane,7956
84,19950085,95.085,Trafic illicite de stupéfiants. Convention,341,Maury Pasquier,Liliane,8839
85,19950303,95.303,Allocations pour enfants,1149,Schwaller,Urs,8570
86,19950303,95.303,Allocations pour enfants,1149,Schwaller,Urs,8573
87,19950303,95.303,Allocations pour enfants,1149,Schwaller,Urs,10582
88,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,385,Bosshard,Walter,1492
89,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,385,Bosshard,Walter,2061
90,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,385,Bosshard,Walter,2641
91,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,56,de Dardel,Jean-Nils,1492
92,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,56,de Dardel,Jean-Nils,2061
93,19950410,95.41,Activités de la Stasi en Suisse. Préposé spécial,56,de Dardel,Jean-Nils,2641
94,19950418,95.418,Traitement égalitaire des personnes handicapées,325,Guisan,Yves,1035
95,19950418,95.418,Traitement égalitaire des personnes handicapées,325,Guisan,Yves,4215
96,19950418,95.418,Traitement égalitaire des personnes handicapées,325,Guisan,Yves,4237
97,19950418,95.418,Traitement égalitaire des personnes handicapées,325,Guisan,Yves,4245
98,19950418,95.418,Traitement égalitaire des personnes handicapées,164,Philipona,Jean-Nicolas,1035
99,19950418,95.418,Traitement égalitaire des personnes handicapées,164,Philipona,Jean-Nicolas,4215
100,19950418,95.418,Traitement égalitaire des personnes handicapées,164,Philipona,Jean-Nicolas,4237
101,19950418,95.418,Traitement égalitaire des personnes handicapées,164,Philipona,Jean-Nicolas,4245
102,19950418,95.418,Traitement égalitaire des personnes handicapées,324,Gross,Jost,1035
103,19950418,95.418,Traitement égalitaire des personnes handicapées,324,Gross,Jost,4215
104,19950418,95.418,Traitement égalitaire des personnes handicapées,324,Gross,Jost,4237
105,19950418,95.418,Traitement égalitaire des personnes handicapées,324,Gross,Jost,4245
106,19960456,96.456,Amélioration de la capacité d'exécution des mesures de la Confédération,97,Gross,Andreas,121
107,19960456,96.456,Amélioration de la capacité d'exécution des mesures de la Confédération,406,Antille,Charles-Albert,121
108,19960460,96.46,Personnes invalides à moins de 10 pour cent,58,Deiss,Joseph,427
109,19960460,96.46,Personnes invalides à moins de 10 pour cent,58,Deiss,Joseph,1890
110,19960460,96.46,Personnes invalides à moins de 10 pour cent,100,Gysin,Hans Rudolf,427
111,19960460,96.46,Personnes invalides à moins de 10 pour cent,100,Gysin,Hans Rudolf,1890
112,19960460,96.46,Personnes invalides à moins de 10 pour cent,435,Meyer-Kaelin,Thérèse,427
113,19960460,96.46,Personnes invalides à moins de 10 pour cent,435,Meyer-Kaelin,Thérèse,1890
114,19960461,96.461,Droits spécifiques accordés aux migrantes,360,Thanei,Anita,2648
115,19960461,96.461,Droits spécifiques accordés aux migrantes,360,Thanei,Anita,2751
116,19960461,96.461,Droits spécifiques accordés aux migrantes,360,Thanei,Anita,3575
117,19960461,96.461,Droits spécifiques accordés aux migrantes,360,Thanei,Anita,10464
118,19960461,96.461,Droits spécifiques accordés aux migrantes,419,Beck,Serge,2648
119,19960461,96.461,Droits spécifiques accordés aux migrantes,419,Beck,Serge,2751
120,19960461,96.461,Droits spécifiques accordés aux migrantes,419,Beck,Serge,3575
121,19960461,96.461,Droits spécifiques accordés aux migrantes,419,Beck,Serge,10464
122,19960464,96.464,Classification parmi les infractions poursuivies d'office des actes de violence commis sur des femmes. Révision de l'article 123 CP,531,Stadler,Hansruedi,5839
123,19960464,96.464,Classification parmi les infractions poursuivies d'office des actes de violence commis sur des femmes. Révision de l'article 123 CP,531,Stadler,Hansruedi,5911
124,19960464,96.464,Classification parmi les infractions poursuivies d'office des actes de violence commis sur des femmes. Révision de l'article 123 CP,531,Stadler,Hansruedi,6333
125,19960464,96.464,Classification parmi les infractions poursuivies d'office des actes de violence commis sur des femmes. Révision de l'article 123 CP,531,Stadler,Hansruedi,6490
126,19960464,96.464,Classification parmi les infractions poursuivies d'office des actes de violence commis sur des femmes. Révision de l'article 123 CP,531,Stadler,Hansruedi,6554
127,19960465,96.465,Classification parmi les infractions poursuivies d'office des actes de violence à caractère sexuel commis sur un conjoint. Modification des articles 189 et 190 CP,531,Stadler,Hansruedi,5911
128,19960465,96.465,Classification parmi les infractions poursuivies d'office des actes de violence à caractère sexuel commis sur un conjoint. Modification des articles 189 et 190 CP,531,Stadler,Hansruedi,6333
129,19960465,96.465,Classification parmi les infractions poursuivies d'office des actes de violence à caractère sexuel commis sur un conjoint. Modification des articles 189 et 190 CP,531,Stadler,Hansruedi,6490
130,19960465,96.465,Classification parmi les infractions poursuivies d'office des actes de violence à caractère sexuel commis sur un conjoint. Modification des articles 189 et 190 CP,531,Stadler,Hansruedi,6554
131,19970087,97.087,Participation des cantons à la politique extérieure de la Confédération. Loi,12,Beerli,Christine,17
132,19970087,97.087,Participation des cantons à la politique extérieure de la Confédération. Loi,12,Beerli,Christine,161
133,19970087,97.087,Participation des cantons à la politique extérieure de la Confédération. Loi,12,Beerli,Christine,234
134,19970087,97.087,Participation des cantons à la politique extérieure de la Confédération. Loi,12,Beerli,Christine,257
135,19970089,97.089,"""Initiative pour le sport et les prestations d'utilité publique"". Initiative populaire",276,Brändli,Christoffel,239
136,19970302,97.302,Loi fédérale sur les stupéfiants. Produits dérivés du cannabis,505,Ruey,Claude,583
137,19970302,97.302,Loi fédérale sur les stupéfiants. Produits dérivés du cannabis,505,Ruey,Claude,3601
138,19970302,97.302,Loi fédérale sur les stupéfiants. Produits dérivés du cannabis,1071,Humbel,Ruth,583
139,19970302,97.302,Loi fédérale sur les stupéfiants. Produits dérivés du cannabis,1071,Humbel,Ruth,3601
140,19970407,97.407,Licenciements collectifs. Défense des intérêts des travailleurs,304,Baumann,J. Alexander,9895
141,19970407,97.407,Licenciements collectifs. Défense des intérêts des travailleurs,469,Glasson,Jean-Paul,9895
142,19970409,97.409,Réforme des institutions de direction de l'Etat,211,Spoerry,Vreni,1082
143,19970409,97.409,Réforme des institutions de direction de l'Etat,211,Spoerry,Vreni,22187
144,19970417,97.417,Droit du travail. Augmentation de la valeur litigieuse pour les procédures gratuites,72,Epiney,Simon,1348
145,19970417,97.417,Droit du travail. Augmentation de la valeur litigieuse pour les procédures gratuites,72,Epiney,Simon,1875
146,19970419,97.419,Article constitutionnel sur l'éducation,346,Randegger,Johannes,9455
147,19970419,97.419,Article constitutionnel sur l'éducation,346,Randegger,Johannes,9874
148,19970419,97.419,Article constitutionnel sur l'éducation,346,Randegger,Johannes,10044
149,19970419,97.419,Article constitutionnel sur l'éducation,346,Randegger,Johannes,10122
150,19970419,97.419,Article constitutionnel sur l'éducation,1148,Savary,Géraldine,9455
151,19970419,97.419,Article constitutionnel sur l'éducation,1148,Savary,Géraldine,9874
152,19970419,97.419,Article constitutionnel sur l'éducation,1148,Savary,Géraldine,10044
153,19970419,97.419,Article constitutionnel sur l'éducation,1148,Savary,Géraldine,10122
154,19970419,97.419,Article constitutionnel sur l'éducation,280,Langenberger,Christiane,9455
155,19970419,97.419,Article constitutionnel sur l'éducation,280,Langenberger,Christiane,9874
156,19970419,97.419,Article constitutionnel sur l'éducation,280,Langenberger,Christiane,10044
157,19970419,97.419,Article constitutionnel sur l'éducation,280,Langenberger,Christiane,10122
158,19970429,97.429,Fonction de porte-parole du Conseil fédéral,173,Reimann,Maximilian,451
159,19970429,97.429,Fonction de porte-parole du Conseil fédéral,173,Reimann,Maximilian,585
160,19970457,97.457,Droit de succession du conjoint survivant. Précision,478,Joder,Rudolf,2354
161,19970457,97.457,Droit de succession du conjoint survivant. Précision,478,Joder,Rudolf,3074
162,19970457,97.457,Droit de succession du conjoint survivant. Précision,60,Dettling,Toni,2354
163,19970457,97.457,Droit de succession du conjoint survivant. Précision,60,Dettling,Toni,3074
164,19970457,97.457,Droit de succession du conjoint survivant. Précision,801,Abate,Fabio,2354
165,19970457,97.457,Droit de succession du conjoint survivant. Précision,801,Abate,Fabio,3074
166,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,1536
167,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,3060
168,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,3695
169,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,4951
170,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,5477
171,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,5997
172,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,6191
173,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,6332
174,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,524,Garbani,Valérie,6562
175,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,1536
176,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,3060
177,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,3695
178,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,4951
179,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,5477
180,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,5997
181,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,6191
182,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,6332
183,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,362,Vallender,Dorle,6562
184,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,1536
185,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,3060
186,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,3695
187,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,4951
188,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,5477
189,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,5997
190,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,6191
191,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,6332
192,19970462,97.462,Code pénal. Révision de l'article 179quinquies pour la protection des mouvements d'affaires,310,Chiffelle,Pierre,6562
193,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,338,Lauper,Hubert,13
194,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,338,Lauper,Hubert,164
195,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,338,Lauper,Hubert,249
196,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,421,Florio,Marguerite,13
197,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,421,Florio,Marguerite,164
198,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,421,Florio,Marguerite,249
199,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,224,Tschäppät,Alexander,13
200,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,224,Tschäppät,Alexander,164
201,19980009,98.009,Mesures tendant à l'amélioration de l'efficacité et de la légalité dans la poursuite pénale. Modification de lois,224,Tschäppät,Alexander,249
202,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",313,Dupraz,John,1971
203,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",313,Dupraz,John,2501
204,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",313,Dupraz,John,2629
205,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",81,Fischer,Ulrich,1971
206,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",81,Fischer,Ulrich,2501
207,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",81,Fischer,Ulrich,2629
208,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",370,Forster-Vannini,Erika,1971
209,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",370,Forster-Vannini,Erika,2501
210,19980029,98.029,"""Pour garantir l'AVS - taxer l'énergie et non le travail!"". Initiative populaire",370,Forster-Vannini,Erika,2629
211,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,120
212,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1094
213,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1143
214,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1259
215,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1350
216,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1514
217,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1552
218,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,1566
219,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,3268
220,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,3307
221,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,4498
222,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,4537
223,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,5291
224,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,5554
225,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,72,Epiney,Simon,6002
226,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,120
227,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1094
228,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1143
229,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1259
230,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1350
231,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1514
232,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1552
233,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,1566
234,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,3268
235,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,3307
236,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,4498
237,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,4537
238,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,5291
239,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,5554
240,19980037,98.037,Correspondance postale et des télécommunications. Surveillance,374,Marty,Dick,6002
241,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,217
242,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,600
243,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,1847
244,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,2348
245,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,2349
246,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,2353
247,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,3075
248,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,3671
249,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,3673
250,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,4415
251,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,4416
252,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,4517
253,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,4526
254,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,5241
255,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,5283
256,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,5365
257,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,5471
258,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,5905
259,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,6004
260,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",56,de Dardel,Jean-Nils,22190
261,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,217
262,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,600
263,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,1847
264,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,2348
265,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,2349
266,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,2353
267,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,3075
268,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,3671
269,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,3673
270,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,4415
271,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,4416
272,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,4517
273,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,4526
274,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,5241
275,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,5283
276,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,5365
277,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,5471
278,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,5905
279,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,6004
280,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",72,Epiney,Simon,22190
281,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",488,Leuthard,Doris,217
282,19980038,98.038,"CP, CPM et loi fédérale sur le droit pénal des mineurs. Modification",488,Leuthard,Doris,600
